batch 131  MS-SSIM: 0.92301	0.96474	0.97768	0.98392	0.98762	0.99016	0.99185	0.99308	0.99391	0.99464	0.99522	0.99572	0.99615	0.99646	0.99670	0.99686
batch 132  MS-SSIM: 0.92324	0.96485	0.97775	0.98397	0.98765	0.99019	0.99188	0.99310	0.99393	0.99466	0.99524	0.99573	0.99617	0.99648	0.99671	0.99687
batch 133  MS-SSIM: 0.92307	0.96472	0.97763	0.98387	0.98757	0.99012	0.99181	0.99304	0.99388	0.99461	0.99519	0.99569	0.99613	0.99644	0.99668	0.99684
batch 134  MS-SSIM: 0.92284	0.96459	0.97756	0.98381	0.98752	0.99008	0.99178	0.99302	0.99386	0.99459	0.99518	0.99568	0.99612	0.99643	0.99667	0.99683
batch 135  MS-SSIM: 0.92270	0.96447	0.97745	0.98372	0.98744	0.99001	0.99173	0.99297	0.99381	0.99455	0.99514	0.99564	0.99608	0.99640	0.99664	0.99681
batch 136  MS-SSIM: 0.92288	0.96460	0.97754	0.98380	0.98750	0.99006	0.99176	0.99300	0.99384	0.99457	0.99516	0.99566	0.99610	0.99641	0.99665	0.99682
batch 137  MS-SSIM: 0.92319	0.96478	0.97766	0.98388	0.98757	0.99011	0.99181	0.99304	0.99387	0.99460	0.99519	0.99568	0.99612	0.99643	0.99667	0.99684
batch 138  MS-SSIM: 0.92338	0.96488	0.97773	0.98393	0.98761	0.99014	0.99184	0.99306	0.99389	0.99462	0.99520	0.99570	0.99614	0.99645	0.99669	0.99685
batch 139  MS-SSIM: 0.92316	0.96472	0.97760	0.98383	0.98752	0.99007	0.99177	0.99300	0.99384	0.99457	0.99516	0.99566	0.99610	0.99641	0.99665	0.99682
batch 140  MS-SSIM: 0.92333	0.96484	0.97769	0.98390	0.98757	0.99011	0.99181	0.99303	0.99387	0.99460	0.99518	0.99568	0.99612	0.99643	0.99667	0.99683
batch 141  MS-SSIM: 0.92307	0.96468	0.97757	0.98379	0.98749	0.99004	0.99174	0.99298	0.99382	0.99455	0.99514	0.99564	0.99608	0.99640	0.99664	0.99680
batch 142  MS-SSIM: 0.92282	0.96451	0.97744	0.98369	0.98740	0.98997	0.99168	0.99292	0.99377	0.99450	0.99510	0.99560	0.99604	0.99636	0.99660	0.99677
batch 143  MS-SSIM: 0.92300	0.96461	0.97751	0.98374	0.98744	0.99000	0.99171	0.99294	0.99379	0.99452	0.99511	0.99561	0.99606	0.99637	0.99662	0.99678
batch 144  MS-SSIM: 0.92320	0.96471	0.97757	0.98379	0.98748	0.99003	0.99174	0.99297	0.99381	0.99454	0.99513	0.99563	0.99607	0.99639	0.99663	0.99679
batch 145  MS-SSIM: 0.92353	0.96489	0.97769	0.98388	0.98755	0.99009	0.99178	0.99301	0.99384	0.99457	0.99516	0.99565	0.99609	0.99641	0.99665	0.99681
batch 146  MS-SSIM: 0.92333	0.96480	0.97765	0.98386	0.98754	0.99009	0.99178	0.99301	0.99385	0.99458	0.99516	0.99566	0.99610	0.99641	0.99665	0.99682
batch 147  MS-SSIM: 0.92356	0.96495	0.97775	0.98394	0.98760	0.99014	0.99182	0.99304	0.99388	0.99460	0.99519	0.99568	0.99612	0.99643	0.99667	0.99683
batch 148  MS-SSIM: 0.92341	0.96490	0.97773	0.98393	0.98761	0.99014	0.99183	0.99305	0.99389	0.99461	0.99519	0.99569	0.99613	0.99644	0.99668	0.99684
